metric,value
Tax Effect Of Unusual Items,-1912980950.691162
Tax Rate For Calcs,0.256432
Normalized EBITDA,685060000000.0
Total Unusual Items,-7460000000.0
Total Unusual Items Excluding Goodwill,-7460000000.0
Net Income From Continuing Operation Net Minority Interest,459080000000.0
Reconciled Depreciation,49850000000.0
Reconciled Cost Of Revenue,1328710000000.0
EBITDA,677600000000.0
EBIT,627750000000.0
Net Interest Income,30030000000.0
Interest Expense,7780000000.0
Interest Income,37810000000.0
Normalized Income,464627019049.30884
Net Income From Continuing And Discontinued Operation,459080000000.0
Total Expenses,1814680000000.0
Diluted Average Shares,3646851755.0
Basic Average Shares,3646851755.0
Diluted EPS,125.88
Basic EPS,125.88
Diluted NI Availto Com Stockholders,459080000000.0
Net Income Common Stockholders,459080000000.0
Otherunder Preferred Stock Dividend,0.0
Net Income,459080000000.0
Minority Interests,-1910000000.0
Net Income Including Noncontrolling Interests,460990000000.0
Net Income Continuous Operations,460990000000.0
Tax Provision,158980000000.0
Pretax Income,619970000000.0
Other Non Operating Income Expenses,510000000.0
Special Income Charges,-10580000000.0
Other Special Charges,9440000000.0
Write Off,1140000000.0
Net Non Operating Interest Income Expense,30030000000.0
Interest Expense Non Operating,7780000000.0
Interest Income Non Operating,37810000000.0
Operating Income,594250000000.0
Operating Expense,485970000000.0
Other Operating Expenses,145690000000.0
Depreciation And Amortization In Income Statement,49850000000.0
Depreciation Income Statement,49850000000.0
Selling General And Administration,180810000000.0
General And Administrative Expense,180810000000.0
Gross Profit,1080220000000.0
Cost Of Revenue,1328710000000.0
Total Revenue,2408930000000.0
Operating Revenue,2408930000000.0
